g0,A_reg,B_reg,C_reg,rmse_reg,A_sub,B_sub,C_sub,rmse_sub,rel_dA,dphi_rad
2.0845007655387247,1.2118145072531492,-0.020354884958261217,-1.211643544384044,0.03025428437669251,1.6682700849505097,-0.41257587048904304,1.616448646703937,0.05566236665637422,0.37667116127535055,2.8748942832789406
2.0911674322053915,1.2199107073261493,-0.05051030774284144,-1.2188645710909434,0.030806713455469256,1.686009289151606,-0.4430615060503051,1.6267525395590872,0.056876825977664504,0.38207598230453355,2.834266187483497
2.092156862745098,1.2211014634190047,-0.05502875246843452,-1.2198609020563789,0.03088444936545835,1.6886753315439016,-0.44776734307760385,1.628228725283438,0.05706041461183554,0.38291156151407796,2.828143789724821
2.0978340988720583,1.2279113075234358,-0.0812364195198955,-1.2252211324032496,0.03133155342111609,1.7041509782216975,-0.47573893954617724,1.6363994066160763,0.05813153565708493,0.387845333600507,2.7924618798181564
2.1045007655387247,1.2358565900227658,-0.11262564951263357,-1.2307140099042329,0.03185873601054721,1.7227406481820955,-0.5108517261978078,1.6452555590970013,0.05943031142301363,0.3939648516583633,2.749272690310901
2.1111674322053915,1.2437553161879293,-0.1447464798271184,-1.2353039071918268,0.03240667807574987,1.7418327618780196,-0.5486870673889023,1.6531557314517515,0.06077769211567627,0.4004625662358428,2.7044872025790485
2.1372549019607847,1.2738896768454704,-0.2766422843639695,-1.2434886228974278,0.03446910136678209,1.822856464992561,-0.7304922037775907,1.6700858756918262,0.0666398349924181,0.43093746509234265,2.5103602036344497
2.182352941176471,1.3222732247898743,-0.5287872026126347,-1.2119367043494136,0.03777855500038313,2.0163025978722953,-1.30761572816564,1.5348020307650139,0.08138130245893654,0.5248759182828578,2.0245359654932606
2.227450980392157,1.3625672283587018,-0.811435557788466,-1.094605768006745,0.040229571257864145,0.0,0.0,0.0,nan,1.0,2.2087086807316236
2.272549019607843,1.374710152428687,-1.1552889490251732,-0.7450741221186086,0.040406435416273506,0.0,0.0,0.0,nan,1.0,2.568793741721277
2.317647058823529,1.4064838929269807,-1.340952283745831,-0.4243158184417296,0.04285379708445871,0.0,0.0,0.0,nan,1.0,2.8351326070178393
2.3627450980392157,1.4471925958294767,-1.441989073139487,-0.12261289642603636,0.046534978131157895,0.0,0.0,0.0,nan,1.0,3.0567663049601856
2.4078431372549023,1.4924637256002262,-1.4827873586027132,0.1696750464873845,0.05096712081302704,0.0,0.0,0.0,nan,1.0,3.027658430302924
2.4529411764705884,1.540226330052315,-1.472113472717752,0.45296696483220844,0.05595457961801997,0.0,0.0,0.0,nan,1.0,2.8430881537169297
2.4980392156862745,1.589612684560934,-1.4145833054961798,0.7251362345990725,0.06139271989233748,0.0,0.0,0.0,nan,1.0,2.667904267006548
2.5431372549019606,1.6399570973639959,-1.3125825526047437,0.9831512212229399,0.06724008097237716,0.0,0.0,0.0,nan,1.0,2.498718728674416
2.588235294117647,1.6907964430015325,-1.1672224524039048,1.2232679012672771,0.07346476351495404,0.0,0.0,0.0,nan,1.0,2.332753616139799
